#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1755241474313453312,-0.0698621,0.577003,-0.147542,0.10684,0.700169,0.0796281,0.701433,0.0736876,0.0342005,0.009855,0.00926754,-0.0374482,0.0181488,-0.0763348,-0.1345,0.382414
1755241474323453184,-0.0693164,0.577396,-0.147486,0.113711,0.698186,0.077126,0.702608,0.0376539,0.0440691,0.00015941,0.00926052,-0.0374484,0.0181311,-0.0763807,-0.134632,0.382479
1755241474333453056,-0.0690191,0.577837,-0.147587,0.122987,0.69632,0.0720655,0.703434,0.0233759,0.041774,-0.0206859,0.00925423,-0.037447,0.0181115,-0.0764256,-0.134765,0.382547
1755241474343453184,-0.0688538,0.578157,-0.147858,0.131877,0.6945,0.0676537,0.70406,0.00991305,0.0211428,-0.0324695,0.00924991,-0.0374437,0.018091,-0.0764694,-0.1349,0.382618
1755241474353453056,-0.0687795,0.57827,-0.148232,0.140134,0.692669,0.0651564,0.704505,0.00598551,0.00224394,-0.0422067,0.00924811,-0.0374393,0.0180717,-0.0765118,-0.135035,0.382692
1755241474363453184,-0.0687204,0.578228,-0.148697,0.148778,0.690332,0.0635493,0.705172,0.00586052,-0.00932157,-0.0504282,0.00924892,-0.0374346,0.0180548,-0.0765525,-0.135172,0.382768
1755241474373453056,-0.0686661,0.578126,-0.149232,0.15595,0.68799,0.0634633,0.705919,0.0048157,-0.00967162,-0.056303,0.00925209,-0.0374301,0.0180403,-0.0765913,-0.135309,0.382845
1755241474383453184,-0.0686275,0.578073,-0.149816,0.161217,0.685882,0.0649118,0.706655,0.00275938,0.000234635,-0.0605028,0.0092566,-0.0374263,0.018028,-0.0766281,-0.135447,0.382923
1755241474393453056,-0.0686139,0.578156,-0.150449,0.164984,0.683996,0.0673764,0.707383,-0.000126939,0.0168404,-0.0666263,0.00926092,-0.0374239,0.018017,-0.0766626,-0.135586,0.383001
1755241474403453184,-0.0686302,0.578412,-0.151168,0.166548,0.68196,0.0706849,0.708658,-0.00325616,0.0341391,-0.0778352,0.00926458,-0.0374227,0.0180063,-0.0766949,-0.135725,0.383078
1755241474413453056,-0.0686857,0.578821,-0.152018,0.165506,0.679762,0.0749735,0.710571,-0.00815631,0.0470504,-0.0922816,0.00926828,-0.0374223,0.017996,-0.0767249,-0.135864,0.383154
1755241474423453184,-0.0688034,0.579339,-0.153005,0.161255,0.677854,0.081663,0.71263,-0.0157197,0.056321,-0.104563,0.00927234,-0.0374221,0.0179866,-0.0767526,-0.136004,0.383228
1755241474433453056,-0.0690097,0.579951,-0.154087,0.15509,0.676167,0.0896389,0.71464,-0.0258724,0.0665241,-0.110847,0.00927623,-0.037422,0.0179779,-0.076778,-0.136145,0.383301
1755241474443453184,-0.0693308,0.580683,-0.155183,0.148303,0.674525,0.09764,0.716581,-0.0388468,0.0800432,-0.107262,0.00927879,-0.0374219,0.017969,-0.0768009,-0.136286,0.383373
1755241474453453056,-0.069805,0.581549,-0.156209,0.139595,0.673174,0.106146,0.718389,-0.0565486,0.0929535,-0.0974762,0.0092791,-0.0374218,0.0179592,-0.0768214,-0.136428,0.383443
1755241474463452928,-0.0704744,0.582539,-0.157126,0.12784,0.672171,0.115751,0.720031,-0.0776106,0.10494,-0.0858201,0.00927703,-0.037422,0.0179487,-0.0768397,-0.136571,0.383512
1755241474473453056,-0.0713623,0.583644,-0.157931,0.114411,0.671221,0.125898,0.721473,-0.100126,0.115835,-0.0754152,0.00927275,-0.0374223,0.0179377,-0.0768562,-0.136717,0.38358
1755241474483452928,-0.0724827,0.584848,-0.158647,0.100983,0.670173,0.135608,0.722691,-0.12401,0.124674,-0.0684034,0.00926658,-0.0374228,0.0179262,-0.0768711,-0.136864,0.383648
1755241474493453056,-0.0738396,0.586143,-0.15931,0.088557,0.668955,0.143853,0.723853,-0.147281,0.134329,-0.0641285,0.00925934,-0.0374232,0.0179138,-0.076885,-0.137015,0.383715
1755241474503452928,-0.0754287,0.587532,-0.159926,0.0775108,0.668136,0.149033,0.724827,-0.170554,0.143098,-0.0591394,0.00925161,-0.0374235,0.0179005,-0.0768979,-0.137168,0.383783
1755241474513453056,-0.0772486,0.588987,-0.160494,0.0677364,0.667788,0.151404,0.725636,-0.193363,0.147185,-0.0545704,0.00924308,-0.0374245,0.0178872,-0.0769103,-0.137324,0.383851
1755241474523452928,-0.0792957,0.590452,-0.161026,0.0585514,0.667818,0.152029,0.726277,-0.216028,0.145473,-0.0519786,0.00923336,-0.0374264,0.0178741,-0.0769223,-0.137484,0.383918
1755241474533453056,-0.0815688,0.591901,-0.161536,0.0505211,0.668134,0.150785,0.726848,-0.238812,0.144117,-0.0500588,0.009223,-0.0374292,0.017861,-0.0769342,-0.137648,0.383986
1755241474543452928,-0.0840856,0.593318,-0.16202,0.0438494,0.668543,0.147775,0.727523,-0.264935,0.138462,-0.0467303,0.00921416,-0.0374316,0.0178474,-0.0769462,-0.137815,0.384052
1755241474553453056,-0.0868754,0.594642,-0.162477,0.0392448,0.669807,0.142235,0.727727,-0.293173,0.124972,-0.0442844,0.00920931,-0.037433,0.0178334,-0.0769583,-0.137986,0.384118
1755241474563452928,-0.0899504,0.595774,-0.162879,0.0349786,0.672203,0.136719,0.726793,-0.321789,0.100281,-0.0355336,0.0092093,-0.037434,0.0178196,-0.0769705,-0.138161,0.384181
1755241474573453056,-0.0933093,0.596637,-0.163177,0.0285111,0.67546,0.133419,0.724666,-0.349815,0.0725202,-0.0241141,0.00921353,-0.0374352,0.0178062,-0.0769823,-0.138338,0.384243
1755241474583452928,-0.0969401,0.597242,-0.16337,0.0185634,0.67932,0.132931,0.721463,-0.376063,0.0491356,-0.014373,0.00922002,-0.0374368,0.0177925,-0.0769935,-0.138517,0.384301
1755241474593453056,-0.100828,0.597645,-0.163457,0.00750331,0.683758,0.133295,0.717392,-0.401698,0.0307948,-0.0026004,0.00922575,-0.0374384,0.0177774,-0.0770037,-0.138699,0.384357
1755241474603452928,-0.104995,0.5978,-0.163406,0.00563089,-0.689084,-0.134714,-0.712028,-0.432193,-0.00120285,0.0130463,0.009229,-0.0374399,0.0177606,-0.0770128,-0.138882,0.384409
1755241474613452800,-0.109476,0.597619,-0.163192,0.0206795,-0.695528,-0.137797,-0.704858,-0.463633,-0.034675,0.0297843,0.00923015,-0.0374421,0.0177427,-0.0770204,-0.139069,0.384458
1755241474623452928,-0.114265,0.597129,-0.162824,0.0366163,-0.702781,-0.141621,-0.696205,-0.493642,-0.0621325,0.0431273,0.00923006,-0.0374458,0.0177243,-0.0770266,-0.139258,0.384503
1755241474633452800,-0.119335,0.59643,-0.162346,0.0532926,-0.710358,-0.145812,-0.686505,-0.519759,-0.0760288,0.0522578,0.00922975,-0.0374509,0.0177056,-0.0770314,-0.139449,0.384546
1755241474643452928,-0.124644,0.595658,-0.161776,0.0706151,-0.717889,-0.149808,-0.676171,-0.541141,-0.0773568,0.0620059,0.00923062,-0.0374565,0.0176861,-0.0770349,-0.139642,0.384588
1755241474653452800,-0.130136,0.594902,-0.161101,0.0887614,-0.725867,-0.152794,-0.66475,-0.556285,-0.0738598,0.0733587,0.00923401,-0.0374617,0.0176647,-0.0770368,-0.139836,0.384628
1755241474663452928,-0.13574,0.594157,-0.160299,0.107969,-0.734374,-0.154528,-0.652042,-0.563058,-0.0775276,0.0874236,0.00924059,-0.0374671,0.0176407,-0.0770373,-0.140031,0.384668
1755241474673452800,-0.141355,0.593252,-0.159339,0.12902,-0.742705,-0.156729,-0.638105,-0.558501,-0.106508,0.104614,0.00925042,-0.0374733,0.0176145,-0.0770365,-0.140227,0.38471
1755241474683452928,-0.14689,0.591968,-0.158207,0.151908,-0.750302,-0.160457,-0.623077,-0.547559,-0.151455,0.121413,0.00926285,-0.0374808,0.0175867,-0.0770347,-0.140421,0.384754
1755241474693452800,-0.152297,0.590207,-0.156926,0.174939,-0.757179,-0.164948,-0.607346,-0.533241,-0.201226,0.134081,0.00927665,-0.0374895,0.0175577,-0.0770319,-0.140612,0.384802
1755241474703452928,-0.157544,0.58794,-0.155546,0.196903,-0.763633,-0.169738,-0.591001,-0.515214,-0.252113,0.14146,0.00929078,-0.037499,0.0175286,-0.0770281,-0.140801,0.384854
1755241474713452800,-0.16258,0.585169,-0.154107,0.21778,-0.770004,-0.175222,-0.573553,-0.490966,-0.302284,0.145931,0.00930484,-0.0375089,0.0174997,-0.0770231,-0.140986,0.384912
1755241474723452928,-0.167339,0.581889,-0.152628,0.239082,-0.775435,-0.182336,-0.555243,-0.459989,-0.353279,0.149258,0.00931841,-0.0375193,0.0174707,-0.0770171,-0.141168,0.384973
1755241474733452800,-0.17177,0.578134,-0.151153,0.26084,-0.779826,-0.190571,-0.536206,-0.425574,-0.396597,0.144883,0.00933075,-0.0375294,0.0174415,-0.0770107,-0.141346,0.385036
1755241474743452672,-0.175836,0.573992,-0.149749,0.28263,-0.783256,-0.199067,-0.516723,-0.386868,-0.430795,0.135272,0.00934099,-0.0375386,0.0174123,-0.0770042,-0.141522,0.385101
1755241474753452800,-0.179489,0.569548,-0.148456,0.304981,-0.785323,-0.207817,-0.497057,-0.342701,-0.456963,0.123129,0.00934878,-0.0375458,0.0173837,-0.0769985,-0.141695,0.385166
1755241474763452672,-0.182671,0.564892,-0.147292,0.328809,-0.785671,-0.217196,-0.476897,-0.292967,-0.47257,0.109448,0.00935439,-0.0375499,0.0173561,-0.0769938,-0.141868,0.38523
1755241474773452800,-0.185333,0.560156,-0.146268,0.355984,-0.783245,-0.227536,-0.456103,-0.238844,-0.472437,0.0949726,0.0093579,-0.0375507,0.0173298,-0.0769906,-0.142039,0.385292
1755241474783452672,-0.187428,0.555501,-0.145405,0.38547,-0.778345,-0.238389,-0.434468,-0.179495,-0.456927,0.0770607,0.00935848,-0.0375489,0.0173045,-0.0769897,-0.142211,0.385351
1755241474793452800,-0.188915,0.551054,-0.144749,0.415322,-0.771481,-0.249485,-0.41241,-0.117844,-0.43172,0.0530249,0.00935409,-0.0375466,0.0172791,-0.0769917,-0.142385,0.385406
1755241474803452672,-0.189781,0.546874,-0.144376,0.44418,-0.762519,-0.260497,-0.391676,-0.05566,-0.403666,0.0205353,0.00934262,-0.0375456,0.0172522,-0.0769976,-0.14256,0.385458
1755241474813452800,-0.190053,0.543003,-0.144358,0.470067,-0.752227,-0.27021,-0.374404,0.000706221,-0.370006,-0.0170392,0.00932323,-0.0375457,0.0172222,-0.0770085,-0.142738,0.385506
1755241474823452672,-0.18977,0.539476,-0.144716,0.488755,-0.743436,-0.27798,-0.362144,0.0562179,-0.335308,-0.0544626,0.00929628,-0.0375455,0.0171882,-0.0770239,-0.142918,0.385552
1755241474833452800,-0.18891,0.536298,-0.145448,0.500822,-0.737258,-0.283411,-0.353987,0.116432,-0.300589,-0.0931004,0.00926372,-0.0375451,0.0171512,-0.0770435,-0.143099,0.385597
1755241474843452672,-0.187423,0.533445,-0.146635,0.509937,-0.731935,-0.288414,-0.347927,0.180813,-0.269555,-0.144949,0.00922946,-0.0375453,0.0171146,-0.0770664,-0.14328,0.38564
1755241474853452800,-0.185334,0.530962,-0.148313,0.518285,-0.725423,-0.294387,-0.344208,0.234993,-0.224822,-0.188623,0.00919652,-0.0375466,0.0170821,-0.077092,-0.143462,0.385681
1755241474863452672,-0.182795,0.529008,-0.150336,0.522289,-0.720203,-0.298888,-0.345236,0.270819,-0.164963,-0.21392,0.00916525,-0.0375485,0.0170541,-0.0771195,-0.143644,0.385721
1755241474873452544,-0.179955,0.52767,-0.152559,0.521493,-0.717358,-0.300948,-0.350532,0.296364,-0.102949,-0.229992,0.00913518,-0.0375501,0.0170293,-0.0771478,-0.143825,0.385758
1755241474883452672,-0.176877,0.526923,-0.154924,0.519093,-0.715026,-0.301997,-0.35788,0.318488,-0.047254,-0.242585,0.0091064,-0.0375518,0.0170065,-0.077176,-0.144005,0.385793
1755241474893452544,-0.173626,0.526712,-0.157394,0.516816,-0.712168,-0.302885,-0.366031,0.329978,0.00474408,-0.250871,0.00907952,-0.0375549,0.0169852,-0.0772033,-0.144185,0.385825
1755241474903452672,-0.170342,0.527019,-0.159916,0.512546,-0.710525,-0.301929,-0.375885,0.324887,0.056655,-0.25262,0.00905517,-0.0375603,0.0169653,-0.0772287,-0.144364,0.385853
1755241474913452544,-0.167173,0.52784,-0.162422,0.506902,-0.710002,-0.29847,-0.387122,0.30822,0.107113,-0.24793,0.00903352,-0.0375674,0.0169469,-0.0772515,-0.144542,0.385878
1755241474923452672,-0.164173,0.529136,-0.164859,0.501754,-0.709494,-0.293033,-0.398739,0.292092,0.150825,-0.239191,0.00901414,-0.0375746,0.01693,-0.0772714,-0.144716,0.385898
1755241474933452544,-0.161315,0.530814,-0.167206,0.498165,-0.708073,-0.28701,-0.409987,0.279912,0.183482,-0.23018,0.00899622,-0.0375811,0.0169138,-0.0772877,-0.144888,0.385915
1755241474943452672,-0.158571,0.532768,-0.169466,0.495385,-0.706119,-0.280854,-0.420845,0.268816,0.206163,-0.221935,0.00897834,-0.0375861,0.016897,-0.0773,-0.145056,0.385928
1755241474953452544,-0.155935,0.534915,-0.171647,0.49149,-0.70499,-0.274097,-0.431622,0.258972,0.222849,-0.214441,0.00895891,-0.037589,0.0168787,-0.0773079,-0.145218,0.385937
1755241474963452672,-0.153368,0.537219,-0.173759,0.485681,-0.705492,-0.266668,-0.441909,0.255357,0.237811,-0.208236,0.00893706,-0.0375902,0.0168593,-0.0773112,-0.145375,0.385943
1755241474973452544,-0.150791,0.539659,-0.175816,0.478736,-0.706719,-0.259002,-0.451971,0.261025,0.249888,-0.202891,0.00891267,-0.0375906,0.0168391,-0.0773104,-0.145526,0.385947
1755241474983452672,-0.148128,0.542222,-0.177802,0.470772,-0.70838,-0.251103,-0.462082,0.271646,0.263023,-0.193654,0.00888627,-0.0375905,0.0168188,-0.0773062,-0.145671,0.38595
1755241474993452544,-0.145363,0.544933,-0.179671,0.461342,-0.710576,-0.242735,-0.472574,0.281086,0.279523,-0.179678,0.00885943,-0.0375906,0.0167989,-0.0772993,-0.145811,0.385951
1755241475003452416,-0.142517,0.547818,-0.181383,0.448976,-0.713982,-0.233118,-0.484051,0.288123,0.297215,-0.162695,0.00883473,-0.0375913,0.0167801,-0.0772902,-0.145946,0.385951
1755241475013452544,-0.139581,0.550841,-0.182925,0.432003,-0.719173,-0.221195,-0.497229,0.299788,0.305291,-0.146015,0.00881364,-0.0375933,0.0167622,-0.0772795,-0.146076,0.385949
1755241475023452416,-0.136496,0.553837,-0.184321,0.41353,-0.723984,-0.209222,-0.510947,0.317232,0.291815,-0.133414,0.00879597,-0.0375968,0.0167445,-0.0772675,-0.146202,0.385947
1755241475033452544,-0.133253,0.556644,-0.185599,0.394952,-0.727924,-0.197939,-0.524366,0.33084,0.26889,-0.122494,0.00878118,-0.0376018,0.0167264,-0.0772547,-0.146323,0.385942
1755241475043452416,-0.129883,0.559195,-0.186787,0.37509,-0.73175,-0.18642,-0.537678,0.343091,0.240629,-0.115727,0.00876885,-0.0376079,0.0167078,-0.0772415,-0.146441,0.385935
1755241475053452544,-0.126372,0.561434,-0.187939,0.353554,-0.735205,-0.174902,-0.551255,0.359712,0.206571,-0.115777,0.00875899,-0.0376143,0.0166891,-0.0772283,-0.146554,0.385926
1755241475063452416,-0.122664,0.563314,-0.189136,0.330182,-0.73758,-0.16504,-0.565436,0.382475,0.169289,-0.1244,0.00875167,-0.0376199,0.0166696,-0.0772149,-0.146665,0.385913
1755241475073452544,-0.118705,0.564819,-0.19045,0.305272,-0.738665,-0.156759,-0.580181,0.409591,0.131561,-0.138479,0.00874666,-0.0376243,0.0166486,-0.0772012,-0.146772,0.385898
1755241475083452416,-0.114455,0.565932,-0.191895,0.280716,-0.737977,-0.15026,-0.594988,0.440417,0.0907258,-0.149647,0.00874326,-0.0376275,0.016626,-0.0771867,-0.146875,0.38588
1755241475093452544,-0.109909,0.566627,-0.193404,0.257153,-0.735766,-0.145111,-0.609478,0.46778,0.0480883,-0.150458,0.00873998,-0.0376299,0.0166028,-0.0771712,-0.146975,0.385859
1755241475103452416,-0.10513,0.566888,-0.194845,0.233199,-0.732681,-0.140281,-0.623793,0.486453,0.00380326,-0.136208,0.00873516,-0.0376323,0.0165801,-0.0771544,-0.147072,0.385836
1755241475113452544,-0.100222,0.566684,-0.196111,0.20849,-0.728424,-0.136255,-0.638252,0.493465,-0.0447487,-0.116774,0.00872798,-0.037635,0.0165578,-0.0771366,-0.147165,0.385809
1755241475123452416,-0.0953003,0.565987,-0.197181,0.182818,-0.723021,-0.133289,-0.652727,0.489341,-0.0945669,-0.0973579,0.00871858,-0.0376379,0.0165354,-0.077118,-0.147256,0.385781
1755241475133452288,-0.0904668,0.564791,-0.198075,0.156313,-0.716769,-0.130742,-0.66687,0.476205,-0.144161,-0.0818163,0.00870737,-0.0376404,0.0165131,-0.0770991,-0.147345,0.38575
1755241475143452416,-0.0857935,0.563118,-0.198824,0.129813,-0.709751,-0.128597,-0.680342,0.457716,-0.189507,-0.0680127,0.00869473,-0.0376423,0.016492,-0.0770803,-0.147432,0.385719
1755241475153452288,-0.0813216,0.561035,-0.199431,0.104092,-0.702174,-0.127106,-0.692791,0.435989,-0.225517,-0.0529746,0.00868109,-0.0376435,0.0164736,-0.0770619,-0.147517,0.385688
1755241475163452416,-0.0770888,0.558648,-0.199861,0.0785677,-0.69395,-0.126307,-0.704491,0.409748,-0.250481,-0.032436,0.00866694,-0.0376441,0.0164585,-0.077044,-0.147602,0.385655
1755241475173452288,-0.0731448,0.556057,-0.200067,0.0537774,-0.685263,-0.125788,-0.715332,0.378252,-0.266506,-0.00861748,0.00865265,-0.0376441,0.0164462,-0.0770268,-0.147687,0.385623
1755241475183452416,-0.0695383,0.553345,-0.200035,0.0298198,-0.676114,-0.125643,-0.725393,0.342327,-0.2749,0.0148948,0.00863848,-0.0376437,0.0164365,-0.0770105,-0.147772,0.38559
1755241475193452288,-0.0663138,0.550575,-0.199776,0.00641305,-0.666578,-0.125833,-0.73471,0.301747,-0.278136,0.0365419,0.00862473,-0.037643,0.016429,-0.0769952,-0.147858,0.385558
1755241475203452416,-0.0635254,0.547801,-0.199314,0.016355,0.657183,0.126073,0.742933,0.254941,-0.275672,0.0553953,0.00861214,-0.0376426,0.0164241,-0.0769812,-0.147945,0.385527
1755241475213452288,-0.0612388,0.545089,-0.198683,0.0387732,0.648065,0.126105,0.75007,0.201509,-0.265584,0.0700455,0.00860166,-0.0376433,0.0164223,-0.0769682,-0.148033,0.385496
1755241475223452416,-0.0595138,0.542512,-0.197936,0.0601232,0.639707,0.126063,0.755823,0.142784,-0.248868,0.0786876,0.0085937,-0.037646,0.0164239,-0.0769564,-0.148123,0.385466
1755241475233452288,-0.0584012,0.540133,-0.19712,0.0800174,0.631955,0.126522,0.76041,0.079049,-0.226065,0.0840498,0.00858816,-0.0376509,0.0164283,-0.0769455,-0.148214,0.385437
1755241475243452416,-0.0579506,0.538009,-0.196257,0.0980084,0.624614,0.127651,0.764171,0.0105637,-0.198018,0.0883494,0.00858417,-0.0376569,0.016434,-0.0769357,-0.148306,0.385408
1755241475253452288,-0.0581963,0.536175,-0.195356,0.114202,0.618291,0.12943,0.766761,-0.0595692,-0.168688,0.0916533,0.00858044,-0.037662,0.0164393,-0.0769268,-0.1484,0.38538
1755241475263452416,-0.0591238,0.534634,-0.194426,0.128886,0.61388,0.13096,0.767717,-0.125385,-0.139527,0.0941262,0.00857661,-0.0376658,0.0164441,-0.0769185,-0.148495,0.385352
1755241475273452288,-0.0606894,0.533379,-0.193483,0.142533,0.611345,0.132101,0.767132,-0.187103,-0.111153,0.0940522,0.00857319,-0.0376694,0.0164491,-0.0769105,-0.148591,0.385326
1755241475283452160,-0.0628376,0.532421,-0.192561,0.155591,0.609979,0.132878,0.765546,-0.241485,-0.0798526,0.0897833,0.00857061,-0.0376732,0.0164549,-0.0769026,-0.148688,0.385301
1755241475293452288,-0.0654852,0.531793,-0.191705,0.167755,0.60929,0.133686,0.763382,-0.286827,-0.045109,0.0807867,0.00856894,-0.0376765,0.0164612,-0.0768943,-0.148785,0.385276
1755241475303452160,-0.0685347,0.531541,-0.190956,0.17816,0.609368,0.134333,0.760845,-0.321587,-0.0044333,0.0689879,0.00856772,-0.0376782,0.0164669,-0.0768854,-0.148884,0.385253
1755241475313452288,-0.07187,0.531721,-0.190323,0.186195,0.611162,0.133843,0.757561,-0.344213,0.0406875,0.0578861,0.00856659,-0.0376781,0.0164721,-0.0768754,-0.148983,0.38523
1755241475323452160,-0.0753955,0.532353,-0.189786,0.191846,0.614173,0.132468,0.753949,-0.360203,0.0853709,0.0497763,0.00856558,-0.0376771,0.0164783,-0.0768643,-0.149082,0.385208
1755241475333452288,-0.0790551,0.533415,-0.189315,0.195581,0.618005,0.130988,0.750107,-0.371033,0.126611,0.0447412,0.00856466,-0.0376761,0.0164859,-0.0768517,-0.149181,0.385186
1755241475343452160,-0.0827974,0.534861,-0.18889,0.198542,0.622214,0.129052,0.746175,-0.376909,0.161631,0.0403227,0.00856364,-0.0376754,0.0164944,-0.0768376,-0.14928,0.385163
1755241475353452288,-0.0865841,0.536615,-0.188504,0.200865,0.626687,0.126692,0.742203,-0.380264,0.188024,0.037057,0.00856242,-0.0376754,0.016502,-0.0768219,-0.149379,0.38514
1755241475363452160,-0.0904058,0.538596,-0.188145,0.201687,0.631657,0.123977,0.738215,-0.384255,0.207642,0.0347297,0.00856117,-0.0376763,0.0165082,-0.0768049,-0.149478,0.385115
1755241475373452288,-0.0942821,0.540755,-0.187805,0.200171,0.637437,0.121367,0.734082,-0.391633,0.22382,0.0335377,0.00856017,-0.0376784,0.0165136,-0.0767869,-0.149576,0.385088
1755241475383452160,-0.0982686,0.543069,-0.187462,0.197061,0.643819,0.118863,0.72975,-0.406567,0.238432,0.0358343,0.00855954,-0.0376819,0.0165188,-0.0767685,-0.149674,0.385061
1755241475393452288,-0.102441,0.545492,-0.187061,0.192862,0.65066,0.116625,0.725151,-0.42832,0.244833,0.0451769,0.0085592,-0.0376865,0.0165233,-0.07675,-0.149771,0.385033
1755241475403452160,-0.106843,0.547929,-0.186538,0.187312,0.658042,0.115014,0.720185,-0.451955,0.24123,0.0599622,0.00855929,-0.037691,0.0165264,-0.0767318,-0.149868,0.385003
1755241475413452032,-0.111468,0.550271,-0.185844,0.180354,0.666684,0.113453,0.714236,-0.472273,0.225466,0.0794652,0.00856038,-0.0376949,0.0165282,-0.0767141,-0.149965,0.384974
1755241475423452160,-0.116265,0.552386,-0.184935,0.172256,0.676461,0.112532,0.707152,-0.486029,0.195847,0.102549,0.00856317,-0.0376988,0.0165294,-0.0766969,-0.150062,0.384944
1755241475433452032,-0.12116,0.55415,-0.183793,0.162752,0.686965,0.11301,0.699156,-0.492051,0.156367,0.125524,0.0085679,-0.0377029,0.0165305,-0.0766804,-0.150157,0.384913
1755241475443452160,-0.126082,0.555522,-0.182447,0.151003,0.697952,0.115637,0.690427,-0.491405,0.118705,0.142681,0.00857372,-0.0377068,0.0165319,-0.0766644,-0.150252,0.384882
1755241475453452032,-0.130967,0.556553,-0.180968,0.137616,0.709029,0.119439,0.68123,-0.484573,0.0881056,0.152246,0.00857877,-0.0377101,0.0165332,-0.0766489,-0.150345,0.38485
1755241475463452160,-0.135754,0.557298,-0.179421,0.121125,0.720485,0.124072,0.671443,-0.471903,0.0610293,0.156871,0.00858179,-0.0377125,0.0165344,-0.0766337,-0.150438,0.384818
1755241475473452032,-0.140377,0.557772,-0.177839,0.101473,0.73197,0.129589,0.661158,-0.451592,0.033254,0.159285,0.00858288,-0.0377142,0.0165358,-0.0766187,-0.15053,0.384784
1755241475483452160,-0.144757,0.557937,-0.176236,0.0797033,0.742968,0.13566,0.65057,-0.423171,-0.00127604,0.16114,0.00858219,-0.0377155,0.0165374,-0.0766036,-0.150622,0.384748
1755241475493452032,-0.148818,0.557712,-0.17462,0.0560792,0.753373,0.143339,0.639327,-0.388181,-0.0447145,0.161793,0.00857918,-0.0377172,0.0165386,-0.0765883,-0.150715,0.384709
1755241475503452160,-0.152501,0.557034,-0.173007,0.032129,0.76275,0.151878,0.627785,-0.347545,-0.0906356,0.160273,0.00857323,-0.0377207,0.0165394,-0.076573,-0.15081,0.384668
